inode,State,uid,ProcessInfo,LocalAddr,LocalPort,RemoteAddr,RemotePort
" 783137",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783137]"",
 ""Type"": ""socket"",
 ""Inode"": ""783137""
}",192.168.52.138,42372,67.199.150.85,443
" 792064",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[792064]"",
 ""Type"": ""socket"",
 ""Inode"": ""792064""
}",192.168.52.138,60408,185.84.60.23,443
" 785136",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[785136]"",
 ""Type"": ""socket"",
 ""Inode"": ""785136""
}",192.168.52.138,34254,13.227.249.125,443
" 762511",Established," 0","{
 ""Pid"": 67858,
 ""Command"": ""velociraptor\n"",
 ""CommandLine"": ""./velociraptor\u0000--config\u0000/tmp/gui_datastore/server.config.yaml\u0000gui\u0000"",
 ""Filename"": ""socket:[762511]"",
 ""Type"": ""socket"",
 ""Inode"": ""762511""
}",127.0.0.1,8000,127.0.0.1,46750
" 790164",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[790164]"",
 ""Type"": ""socket"",
 ""Inode"": ""790164""
}",192.168.52.138,50386,142.250.71.99,443
" 781924",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[781924]"",
 ""Type"": ""socket"",
 ""Inode"": ""781924""
}",192.168.52.138,48910,35.190.59.101,443
" 779082",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[779082]"",
 ""Type"": ""socket"",
 ""Inode"": ""779082""
}",192.168.52.138,35408,18.239.255.60,443
" 781702",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[781702]"",
 ""Type"": ""socket"",
 ""Inode"": ""781702""
}",192.168.52.138,48184,44.247.134.55,443
" 784209",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[784209]"",
 ""Type"": ""socket"",
 ""Inode"": ""784209""
}",192.168.52.138,43068,104.18.12.250,443
" 792076",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[792076]"",
 ""Type"": ""socket"",
 ""Inode"": ""792076""
}",192.168.52.138,46196,35.244.154.8,443
" 780906",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780906]"",
 ""Type"": ""socket"",
 ""Inode"": ""780906""
}",192.168.52.138,41516,18.239.153.74,443
" 791407",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[791407]"",
 ""Type"": ""socket"",
 ""Inode"": ""791407""
}",192.168.52.138,57148,98.82.158.241,443
" 780049",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780049]"",
 ""Type"": ""socket"",
 ""Inode"": ""780049""
}",192.168.52.138,36688,142.250.67.166,443
" 780746",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780746]"",
 ""Type"": ""socket"",
 ""Inode"": ""780746""
}",192.168.52.138,39326,104.20.22.97,443
" 789669",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[789669]"",
 ""Type"": ""socket"",
 ""Inode"": ""789669""
}",192.168.52.138,47948,104.17.201.65,443
" 785868",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[785868]"",
 ""Type"": ""socket"",
 ""Inode"": ""785868""
}",192.168.52.138,58612,18.172.78.125,443
" 779942",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[779942]"",
 ""Type"": ""socket"",
 ""Inode"": ""779942""
}",192.168.52.138,46812,23.222.31.194,443
" 780467",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780467]"",
 ""Type"": ""socket"",
 ""Inode"": ""780467""
}",192.168.52.138,41480,108.159.61.48,443
" 762138",Established," 0","{
 ""Pid"": 67858,
 ""Command"": ""velociraptor\n"",
 ""CommandLine"": ""./velociraptor\u0000--config\u0000/tmp/gui_datastore/server.config.yaml\u0000gui\u0000"",
 ""Filename"": ""socket:[762138]"",
 ""Type"": ""socket"",
 ""Inode"": ""762138""
}",127.0.0.1,8000,127.0.0.1,49524
" 792245",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[792245]"",
 ""Type"": ""socket"",
 ""Inode"": ""792245""
}",192.168.52.138,46200,18.239.111.82,443
" 782586",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[782586]"",
 ""Type"": ""socket"",
 ""Inode"": ""782586""
}",192.168.52.138,58154,104.18.37.193,443
" 778952",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[778952]"",
 ""Type"": ""socket"",
 ""Inode"": ""778952""
}",192.168.52.138,56640,142.250.67.194,443
" 783417",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783417]"",
 ""Type"": ""socket"",
 ""Inode"": ""783417""
}",192.168.52.138,51154,8.214.60.171,443
" 777985",Established," 0","{
 ""Pid"": 67858,
 ""Command"": ""velociraptor\n"",
 ""CommandLine"": ""./velociraptor\u0000--config\u0000/tmp/gui_datastore/server.config.yaml\u0000gui\u0000"",
 ""Filename"": ""socket:[777985]"",
 ""Type"": ""socket"",
 ""Inode"": ""777985""
}",127.0.0.1,8889,127.0.0.1,38674
" 780425",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780425]"",
 ""Type"": ""socket"",
 ""Inode"": ""780425""
}",192.168.52.138,44574,23.212.0.21,443
" 782660",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[782660]"",
 ""Type"": ""socket"",
 ""Inode"": ""782660""
}",192.168.52.138,41394,207.65.33.83,443
" 791844",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[791844]"",
 ""Type"": ""socket"",
 ""Inode"": ""791844""
}",192.168.52.138,42368,54.151.221.113,443
" 791931",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[791931]"",
 ""Type"": ""socket"",
 ""Inode"": ""791931""
}",192.168.52.138,53136,104.18.25.18,443
" 763168",Established," 0","{
 ""Pid"": 59560,
 ""Command"": ""filebeat\n"",
 ""CommandLine"": ""/usr/share/filebeat/bin/filebeat\u0000--environment\u0000systemd\u0000-c\u0000/etc/filebeat/filebeat.yml\u0000--path.home\u0000/usr/share/filebeat\u0000--path.config\u0000/etc/filebeat\u0000--path.data\u0000/var/lib/filebeat\u0000--path.logs\u0000/var/log/filebeat\u0000"",
 ""Filename"": ""socket:[763168]"",
 ""Type"": ""socket"",
 ""Inode"": ""763168""
}",127.0.0.1,35034,127.0.0.1,9200
" 777357",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[777357]"",
 ""Type"": ""socket"",
 ""Inode"": ""777357""
}",192.168.52.138,50384,13.225.5.29,443
" 780420",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780420]"",
 ""Type"": ""socket"",
 ""Inode"": ""780420""
}",192.168.52.138,42318,18.239.111.47,443
" 783031",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783031]"",
 ""Type"": ""socket"",
 ""Inode"": ""783031""
}",192.168.52.138,41864,35.213.183.23,443
" 791926",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[791926]"",
 ""Type"": ""socket"",
 ""Inode"": ""791926""
}",192.168.52.138,58666,52.223.2.229,443
" 410362",Established," 126","{
 ""Pid"": 59776,
 ""Command"": ""node\n"",
 ""CommandLine"": ""/usr/share/wazuh-dashboard/node/bin/node\u0000--no-warnings\u0000--max-http-header-size=65536\u0000--unhandled-rejections=warn\u0000/usr/share/wazuh-dashboard/src/cli/dist\u0000-c\u0000/etc/wazuh-dashboard/opensearch_dashboards.yml\u0000"",
 ""Filename"": ""socket:[410362]"",
 ""Type"": ""socket"",
 ""Inode"": ""410362""
}",127.0.0.1,36824,127.0.0.1,9200
" 775797",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[775797]"",
 ""Type"": ""socket"",
 ""Inode"": ""775797""
}",192.168.52.138,42068,104.18.19.62,443
" 780424",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780424]"",
 ""Type"": ""socket"",
 ""Inode"": ""780424""
}",192.168.52.138,53526,3.163.248.4,443
" 791771",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[791771]"",
 ""Type"": ""socket"",
 ""Inode"": ""791771""
}",192.168.52.138,53294,103.229.10.245,443
" 778773",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[778773]"",
 ""Type"": ""socket"",
 ""Inode"": ""778773""
}",192.168.52.138,40238,151.101.130.132,443
" 783043",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783043]"",
 ""Type"": ""socket"",
 ""Inode"": ""783043""
}",192.168.52.138,44400,148.251.40.6,443
" 775440",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[775440]"",
 ""Type"": ""socket"",
 ""Inode"": ""775440""
}",192.168.52.138,59002,52.1.121.156,443
" 789644",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[789644]"",
 ""Type"": ""socket"",
 ""Inode"": ""789644""
}",192.168.52.138,47370,174.137.133.49,443
" 777795",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[777795]"",
 ""Type"": ""socket"",
 ""Inode"": ""777795""
}",192.168.52.138,45464,104.18.87.42,443
" 779897",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[779897]"",
 ""Type"": ""socket"",
 ""Inode"": ""779897""
}",192.168.52.138,52594,104.26.11.164,443
" 784540",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[784540]"",
 ""Type"": ""socket"",
 ""Inode"": ""784540""
}",192.168.52.138,41894,104.16.79.73,443
" 783032",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783032]"",
 ""Type"": ""socket"",
 ""Inode"": ""783032""
}",192.168.52.138,50514,54.179.144.225,443
" 779915",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[779915]"",
 ""Type"": ""socket"",
 ""Inode"": ""779915""
}",192.168.52.138,60898,18.239.115.163,443
" 785439",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[785439]"",
 ""Type"": ""socket"",
 ""Inode"": ""785439""
}",192.168.52.138,44870,108.62.99.206,443
" 782215",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[782215]"",
 ""Type"": ""socket"",
 ""Inode"": ""782215""
}",192.168.52.138,33448,35.208.249.213,443
" 782602",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[782602]"",
 ""Type"": ""socket"",
 ""Inode"": ""782602""
}",192.168.52.138,40048,35.78.53.200,443
" 779938",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[779938]"",
 ""Type"": ""socket"",
 ""Inode"": ""779938""
}",192.168.52.138,49234,108.159.80.89,443
" 782262",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[782262]"",
 ""Type"": ""socket"",
 ""Inode"": ""782262""
}",192.168.52.138,45974,35.213.7.90,443
" 783035",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783035]"",
 ""Type"": ""socket"",
 ""Inode"": ""783035""
}",192.168.52.138,59672,23.222.31.141,443
" 777797",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[777797]"",
 ""Type"": ""socket"",
 ""Inode"": ""777797""
}",192.168.52.138,34742,151.101.66.27,443
" 792281",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[792281]"",
 ""Type"": ""socket"",
 ""Inode"": ""792281""
}",192.168.52.138,39992,65.0.211.255,443
" 780437",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[780437]"",
 ""Type"": ""socket"",
 ""Inode"": ""780437""
}",192.168.52.138,59214,57.144.176.1,443
" 783030",Established," 1000","{
 ""Pid"": 66759,
 ""Command"": ""firefox\n"",
 ""CommandLine"": ""/snap/firefox/7836/usr/lib/firefox/firefox\u0000"",
 ""Filename"": ""socket:[783030]"",
 ""Type"": ""socket"",
 ""Inode"": ""783030""
}",192.168.52.138,49966,67.199.150.82,443
